pair_id,program_id,java_id,python_id,language_a,language_b,code_a,code_b,label,pair_type,split,source,pair_label,program_id_a,program_id_b
TRAIN_NEG_002308,,4579-Java-11,7173-Python-2,Java,Python,"public static void reverse ( int [ ] input ) { int last = input . length - 1 ; int middle = input . length / 2 ; for ( int i = 0 ; i <= middle ; i ++ ) { int temp = input [ i ] ; input [ i ] = input [ last - i ] ; input [ last - i ] = temp ; } } static int __gcd ( int a , int b ) { if ( b == 0 ) { return a ; } return __gcd ( b , a % b ) ; }",def checkReverseBitonic ( s ) : NEW_LINE INDENT i = 0 NEW_LINE j = 0 NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,4579,7173
TRAIN_NEG_001050,,10929-Java-6,4205-Python-6,Java,Python,"static boolean twinPrime ( int n1 , int n2 ) { return ( isPrime ( n1 ) && isPrime ( n2 ) && Math . abs ( n1 - n2 ) == 2 ) ; }","arr = [ [ 3 , 7 ] , [ 21 , 23 ] , [ 4 , 13 ] , [ 1 , 2 ] , [ 7 , - 1 ] ] NEW_LINE findPair ( arr , 5 ) NEW_LINE",0,negative,train,XLCoST_constructed,0,10929,4205
TRAIN_NEG_000486,,2916-Java-7,2973-Python-5,Java,Python,if ( ch [ j + i ] != W . charAt ( j ) ) {,"ans = max ( ans , arr [ i ] + arr [ j ] + i - j ) NEW_LINE",0,negative,train,XLCoST_constructed,0,2916,2973
TRAIN_POS_034902,2679,2679-Java-16,2679-Python-16,Java,Python,public static Node lcaOfDeepestLeaves ( Node root ) {,def lcaOfDeepestLeaves ( root ) : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_000874,,12821-Java-15,9590-Python-2,Java,Python,"public static void main ( String [ ] args ) { int a [ ] = { 1 , 2 , 6 , 2 , 3 , 6 , 9 , 18 , 3 , 9 } ; int n = a . length ; int r = 3 ; System . out . println ( subsequences ( a , n , r ) ) ; } }","def maxRightmostElement ( N , k , arr ) : NEW_LINE",0,negative,train,XLCoST_constructed,0,12821,9590
TRAIN_POS_040558,3876,3876-Java-13,3876-Python-13,Java,Python,if ( i + arr [ i ] < n ) q . add ( i + arr [ i ] ) ; if ( i - arr [ i ] >= 0 ) q . add ( i - arr [ i ] ) ; } depth ++ ; } return - 1 ; },if ( i + arr [ i ] < n ) : NEW_LINE INDENT q . append ( i + arr [ i ] ) NEW_LINE DEDENT if ( i - arr [ i ] >= 0 ) : NEW_LINE INDENT q . append ( i - arr [ i ] ) NEW_LINE DEDENT depth += 1 NEW_LINE return - 1 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_001182,,5164-Java-12,13937-Python-6,Java,Python,System . out . println ( time ) ; },"m = 52 NEW_LINE n = 4 NEW_LINE print ( "" position ▁ = ▁ "" , int ( posOfRightMostDiffBit ( m , n ) ) ) NEW_LINE",0,negative,train,XLCoST_constructed,0,5164,13937
TRAIN_POS_019419,9026,9026-Java-4,9026-Python-4,Java,Python,"int edges_max_secondary = edges_primary / 2 ; System . out . println ( edges_max_secondary + 3 ) ; } else System . out . println ( "" Not ▁ Possible "" ) ; }","edges_max_secondary = edges_primary // 2 NEW_LINE return edges_max_secondary + 3 NEW_LINE else : NEW_LINE return "" Not ▁ Possible "" NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_064683,11152,11152-Java-3,11152-Python-3,Java,Python,public static void main ( String [ ] args ) { int n = 10 ; System . out . println ( count ( n ) ) ; } },"if __name__ == "" _ _ main _ _ "" : NEW_LINE INDENT n = 10 ; NEW_LINE print ( count ( n ) ) ; NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_POS_068580,12766,12766-Java-2,12766-Python-2,Java,Python,static boolean isPrime ( int n ) { int i = 2 ; while ( i * i <= n ) { if ( n % i == 0 ) return false ; i ++ ; } return true ; } static int minimumSum ( int n ) { if ( isPrime ( n ) ) return 1 ;,def isPrime ( n ) : NEW_LINE INDENT i = 2 NEW_LINE while ( i * i <= n ) : NEW_LINE INDENT if ( n % i == 0 ) : NEW_LINE INDENT return False NEW_LINE DEDENT i += 1 NEW_LINE DEDENT return True NEW_LINE DEDENT def minimumSum ( n ) : NEW_LINE INDENT if ( isPrime ( n ) ) : NEW_LINE INDENT return 1 NEW_LINE DEDENT DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_006598,1068,1068-Java-4,1068-Python-4,Java,Python,Stack < Integer > st = new Stack < > ( ) ;,d = deque ( ) NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_073730,2933,2933-Java-10,2933-Python-10,Java,Python,T *= ( A [ i ] - X ) ; T *= ( A [ i + 1 ] - X ) ; },T *= ( A [ i ] - X ) NEW_LINE T *= ( A [ i + 1 ] - X ) NEW_LINE i += 2 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002508,,9576-Java-3,12562-Python-7,Java,Python,int sum = 0 ;,"a = [ [ 1 , 0 , 0 ] , [ 0 , 1 , 0 ] , [ 0 , 0 , 1 ] ] NEW_LINE if ( isOrthogonal ( a , 3 , 3 ) ) : NEW_LINE INDENT print ( "" Yes "" ) NEW_LINE DEDENT else : NEW_LINE INDENT print ( "" No "" ) NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,9576,12562
TRAIN_POS_076541,5319,5319-Java-8,5319-Python-8,Java,Python,count ++ ; },count += 1 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_062727,9743,9743-Java-6,9743-Python-6,Java,Python,for ( int i = 1 ; i <= MAX / 2 ; i ++ ) if ( marked . get ( i ) == false ) primes . add ( 2 * i + 1 ) ; },"for i in range ( 1 , MAX // 2 + 1 , 1 ) : NEW_LINE INDENT if ( marked [ i ] == False ) : NEW_LINE INDENT primes . append ( 2 * i + 1 ) NEW_LINE DEDENT DEDENT",1,positive,train,XLCoST,1,,
TRAIN_NEG_002034,,2903-Java-17,397-Python-5,Java,Python,int mid = low + ( high - low ) / 2 ;,parent = [ None ] * n NEW_LINE,0,negative,train,XLCoST_constructed,0,2903,397
TRAIN_NEG_002716,,11076-Java-2,11172-Python-4,Java,Python,static long [ ] factorial = new long [ N ] ; static long [ ] modinverse = new long [ N ] ;,if ( count_1 % 2 == 0 ) : NEW_LINE INDENT return count_0 NEW_LINE DEDENT else : NEW_LINE INDENT return count_1 NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,11076,11172
TRAIN_NEG_002142,,201-Java-28,11043-Python-1,Java,Python,"Node lca = findLCA ( root , n1 , n2 ) ;","from math import ceil , sqrt NEW_LINE",0,negative,train,XLCoST_constructed,0,201,11043
TRAIN_NEG_000250,,9652-Java-10,8114-Python-6,Java,Python,"public static void main ( String [ ] args ) { int start [ ] = { 0 , 2 , 4 } ; int end [ ] = { 7 , 14 , 6 } ; int n = start . length ; int d = 3 ; System . out . println ( minDistance ( start , end , n , d ) ) ; } }",LIMIT = 100000 NEW_LINE ans = 0 NEW_LINE,0,negative,train,XLCoST_constructed,0,9652,8114
TRAIN_POS_015443,12955,12955-Java-7,12955-Python-7,Java,Python,"int ans2 = ( x - y ) ; return Math . max ( ans1 , ans2 ) ; }","ans2 = ( x - y ) NEW_LINE return max ( ans1 , ans2 ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_000869,,27-Java-7,6831-Python-4,Java,Python,next_ref = p ;,for i in range ( n ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,27,6831
TRAIN_NEG_001066,,7789-Java-4,9399-Python-2,Java,Python,if ( root == null ) { root = new Node ( data ) ; } else {,def hexadecagonalNum ( n ) : NEW_LINE INDENT return ( ( 14 * n * n ) - 12 * n ) // 2 NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,7789,9399
TRAIN_NEG_002130,,9856-Java-17,9281-Python-4,Java,Python,int N = 8 ; int K = 2 ;,"if __name__ == ' _ _ main _ _ ' : NEW_LINE INDENT n = 38 NEW_LINE print ( "" Maximum ▁ Area ▁ = "" , maxArea ( n ) ) NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,9856,9281
TRAIN_POS_058539,10240,10240-Java-2,10240-Python-2,Java,Python,"static long modPower ( long a , long b , long M ) { long res = 1 ; while ( b > 0 ) { if ( b % 2 == 1 ) res = res * a % M ; a = a * a % M ; b >>= 1 ; } return res ; }","def modPower ( a , b , M ) : NEW_LINE INDENT res = 1 NEW_LINE while ( b ) : NEW_LINE INDENT if ( b & 1 ) : NEW_LINE INDENT res = res * a % M NEW_LINE DEDENT a = a * a % M NEW_LINE b >>= 1 NEW_LINE DEDENT return res NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_POS_040358,3819,3819-Java-5,3819-Python-5,Java,Python,"tree [ ind ] = combine ( tree [ 2 * ind + 1 ] , tree [ 2 * ind + 2 ] ) ; }","tree [ ind ] = combine ( tree [ 2 * ind + 1 ] , tree [ 2 * ind + 2 ] ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_000997,10806,10806-Java-3,10806-Python-3,Java,Python,if ( x > z ) return - 1 ;,if ( x > z ) : NEW_LINE INDENT return - 1 NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_048324,6047,6047-Java-8,6047-Python-8,Java,Python,if ( i >= 3 ),if ( i >= 3 ) : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_020021,319,319-Java-7,319-Python-7,Java,Python,"boolean DFSUtil ( int v , boolean [ ] visited , int [ ] vDegree , int k ) {","def DFSUtil ( self , v , visited , vDegree , k ) : NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_004493,7891,7891-Java-8,7891-Python-8,Java,Python,if ( i == str1 . length ( ) && j == str2 . length ( ) ) return true ; return false ; },if ( i == len ( str1 ) and j == len ( str2 ) ) : NEW_LINE INDENT return True ; NEW_LINE DEDENT return False ; NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_008809,1295,1295-Java-7,1295-Python-7,Java,Python,"if ( occ . get ( k ) && k < arr [ i ] ) { System . out . print ( "" ( "" + k + "" , ▁ "" + arr [ i ] + "" ) ▁ "" ) ; isPairFound = true ; }","if ( occ [ k ] and k < arr [ i ] ) : NEW_LINE INDENT print ( "" ( "" , k , "" , "" , arr [ i ] , "" ) "" , end = "" ▁ "" ) NEW_LINE isPairFound = True NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_NEG_000829,,5154-Java-17,6145-Python-2,Java,Python,return 0 ; },def reduceZero ( N ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,5154,6145
TRAIN_POS_010455,4583,4583-Java-7,4583-Python-7,Java,Python,"Collections . sort ( contribution , Comp ) ; int i = 0 ;",contribution . sort ( reverse = True ) NEW_LINE i = 0 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_015481,12976,12976-Java-3,12976-Python-3,Java,Python,int a [ ] = new int [ N + 1 ] ;,a = [ 0 ] * ( N + 1 ) ; NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002518,,13357-Java-2,2746-Python-3,Java,Python,static int numSquareSum ( int n ) { int squareSum = 0 ; while ( n != 0 ) { squareSum += ( n % 10 ) * ( n % 10 ) ; n /= 10 ; } return squareSum ; },pairs = n // 4 NEW_LINE,0,negative,train,XLCoST_constructed,0,13357,2746
TRAIN_POS_053530,7726,7726-Java-11,7726-Python-11,Java,Python,"System . out . print ( noOfDeletions ( str2 , k2 ) + ""NEW_LINE""); } }","print ( noOfDeletions ( str2 , k2 ) ) ; NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_028336,8583,8583-Java-5,8583-Python-5,Java,Python,"String s1 = "" "" , s2 = "" "" , s3 = "" "" , s4 = "" "" ; try { s1 = s . substring ( 0 , i ) ; s2 = s . substring ( i , j - i ) ; s3 = s . substring ( j , k - j ) ; s4 = s . substring ( k , s . length ( ) - k ) ; } catch ( StringIndexOutOfBoundsException e ) { }",s1 = s [ 0 : i ] NEW_LINE s2 = s [ i : j - i ] NEW_LINE s3 = s [ j : k - j ] NEW_LINE s4 = s [ k : len ( s ) - k ] NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_020569,4995,4995-Java-10,4995-Python-10,Java,Python,i -- ;,i -= 1 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_042249,4384,4384-Java-9,4384-Python-9,Java,Python,if ( sorted ) return true ;,if ( sorted != False ) : NEW_LINE INDENT return True NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_061914,9561,9561-Java-3,9561-Python-3,Java,Python,Vector < pair > vp = new Vector < pair > ( ) ; for ( int i = 0 ; i < N ; i ++ ) {,vp = [ ] NEW_LINE for i in range ( N ) : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_001788,,10998-Java-7,11177-Python-2,Java,Python,if ( Math . abs ( root - x ) < l ) break ;,"def isPossible ( x , y , k ) : NEW_LINE",0,negative,train,XLCoST_constructed,0,10998,11177
TRAIN_POS_019829,298,298-Java-6,298-Python-6,Java,Python,if ( mark [ i ] != 0 ) {,if ( mark [ i ] != 0 ) : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002202,,5161-Java-5,4589-Python-12,Java,Python,for ( int i = 2 ; i * i <= K ; i ++ ) { if ( K % i == 0 ) { flag = true ; d1 = i ; d2 = K / i ; break ; } },"printArray ( arr , n ) ; NEW_LINE",0,negative,train,XLCoST_constructed,0,5161,4589
TRAIN_POS_070961,13578,13578-Java-5,13578-Python-5,Java,Python,for ( int i = 0 ; i < arr . length ; i ++ ) {,for x in arr : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_051181,6976,6976-Java-5,6976-Python-5,Java,Python,for ( int i = 1 ; i <= n ; i ++ ) for ( int j = 1 ; j <= k ; j ++ ) if ( j == 1 i == j ) dp [ i ] [ j ] = 1 ; else dp [ i ] [ j ] = j * dp [ i - 1 ] [ j ] + dp [ i - 1 ] [ j - 1 ] ; return dp [ n ] [ k ] ; },"for i in range ( 1 , n + 1 ) : NEW_LINE INDENT for j in range ( 1 , k + 1 ) : NEW_LINE INDENT if ( j == 1 or i == j ) : NEW_LINE INDENT dp [ i ] [ j ] = 1 NEW_LINE DEDENT else : NEW_LINE INDENT dp [ i ] [ j ] = ( j * dp [ i - 1 ] [ j ] + dp [ i - 1 ] [ j - 1 ] ) NEW_LINE DEDENT DEDENT DEDENT return dp [ n ] [ k ] NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_001355,,10122-Java-8,9016-Python-9,Java,Python,for ( int i = 0 ; i < N ; i ++ ) { int M = A [ i ] ;,"return "" No "" NEW_LINE",0,negative,train,XLCoST_constructed,0,10122,9016
TRAIN_POS_025316,11326,11326-Java-4,11326-Python-4,Java,Python,"else { sumsecond += arr [ i ] ; } } System . out . println ( "" Sum ▁ of ▁ first ▁ half ▁ elements ▁ is ▁ "" + sumfirst ) ; System . out . println ( "" Sum ▁ of ▁ second ▁ half ▁ elements ▁ is ▁ "" + sumsecond ) ; }","else : NEW_LINE INDENT sumsecond += arr [ i ] ; NEW_LINE DEDENT print ( "" Sum ▁ of ▁ first ▁ half ▁ elements ▁ is "" , sumfirst , end =   "" "" ) ; NEW_LINE print ( "" Sum ▁ of ▁ second ▁ half ▁ elements ▁ is "" , sumsecond , end =   "" "" ) ; NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_017137,4773,4773-Java-5,4773-Python-5,Java,Python,"int len1 = m - l + 1 , len2 = r - m ; int [ ] left = new int [ len1 ] ; int [ ] right = new int [ len2 ] ; for ( int x = 0 ; x < len1 ; x ++ ) { left [ x ] = arr [ l + x ] ; } for ( int x = 0 ; x < len2 ; x ++ ) { right [ x ] = arr [ m + 1 + x ] ; } int i = 0 ; int j = 0 ; int k = l ;","len1 , len2 = m - l + 1 , r - m NEW_LINE left , right = [ ] , [ ] NEW_LINE for i in range ( 0 , len1 ) : NEW_LINE INDENT left . append ( arr [ l + i ] ) NEW_LINE DEDENT for i in range ( 0 , len2 ) : NEW_LINE INDENT right . append ( arr [ m + 1 + i ] ) NEW_LINE DEDENT i , j , k = 0 , 0 , l NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_001881,,10683-Java-6,7394-Python-8,Java,Python,rev = rev / 10 ; } },Y = Y [ : : - 1 ] NEW_LINE,0,negative,train,XLCoST_constructed,0,10683,7394
TRAIN_POS_023343,7133,7133-Java-10,7133-Python-10,Java,Python,if ( N == 1 ) return 1 ; if ( N < 3 ) return 0 ; if ( N == 3 ) { int cnt = 0 ; cnt += ( Math . abs ( arr [ 0 ] - arr [ 1 ] ) == K ? 1 : 0 ) + ( Math . abs ( arr [ 2 ] - arr [ 1 ] ) == K ? 1 : 0 ) + ( Math . abs ( arr [ 0 ] - arr [ 2 ] ) == K ? 1 : 0 ) ; return cnt ; },if ( N == 1 ) : NEW_LINE INDENT return 1 NEW_LINE DEDENT if ( N < 3 ) : NEW_LINE INDENT return 0 NEW_LINE DEDENT if ( N == 3 ) : NEW_LINE INDENT cnt = 0 NEW_LINE if abs ( arr [ 0 ] - arr [ 1 ] ) == K : NEW_LINE INDENT cnt += 1 NEW_LINE DEDENT if abs ( arr [ 2 ] - arr [ 1 ] ) == K : NEW_LINE INDENT cnt += 1 NEW_LINE DEDENT if abs ( arr [ 0 ] - arr [ 2 ] ) == K : NEW_LINE INDENT cnt += 1 NEW_LINE DEDENT return cnt NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_072420,3326,3326-Java-2,3326-Python-2,Java,Python,while ( i < n ) { if ( a . charAt ( i ) != b . charAt ( j ) ) break ;,while ( i < n ) : NEW_LINE INDENT if ( a [ i ] != b [ j ] ) : NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_NEG_000569,,5655-Java-10,7316-Python-2,Java,Python,return ans ; },"def isvalid ( row , col , prevRow , prevCol ) : NEW_LINE",0,negative,train,XLCoST_constructed,0,5655,7316
TRAIN_POS_005707,9371,9371-Java-2,9371-Python-2,Java,Python,static int countRectangles ( int radius ) { int rectangles = 0 ;,def countRectangles ( radius ) : NEW_LINE INDENT rectangles = 0 NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_014859,12188,12188-Java-11,12188-Python-11,Java,Python,ans = ans * dino - tfact + MOD ; return ans % MOD ; },ans = ans * dino - tfact + MOD NEW_LINE return ans % MOD NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002964,,10218-Java-5,6708-Python-3,Java,Python,static int highestPower ( int n ) {,dp = [ 1 for x in range ( n + 1 ) ] ; NEW_LINE,0,negative,train,XLCoST_constructed,0,10218,6708
TRAIN_NEG_000179,,5607-Java-3,2563-Python-11,Java,Python,a [ 1 ] = n ;,"li = [ [ 4 , 5 , 6 , 9 , 8 , 7 , 1 , 4 ] , [ 1 , 5 , 9 , 7 , 5 , 3 , 1 , 6 ] , [ 7 , 5 , 3 , 1 , 5 , 9 , 8 , 0 ] , [ 6 , 5 , 4 , 7 , 8 , 9 , 3 , 7 ] , [ 3 , 5 , 6 , 4 , 8 , 9 , 2 , 1 ] , [ 3 , 1 , 6 , 4 , 7 , 9 , 5 , 0 ] , [ 8 , 0 , 7 , 2 , 3 , 1 , 0 , 8 ] , [ 7 , 5 , 3 , 1 , 5 , 9 , 8 , 5 ] ] NEW_LINE",0,negative,train,XLCoST_constructed,0,5607,2563
TRAIN_NEG_000193,,11043-Java-1,752-Python-17,Java,Python,class GFG {,if root . left == None : NEW_LINE INDENT temp = root . right NEW_LINE return temp NEW_LINE DEDENT elif root . right == None : NEW_LINE INDENT temp = root . left NEW_LINE return temp NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,11043,752
TRAIN_POS_043290,4781,4781-Java-11,4781-Python-11,Java,Python,"inv_count = _mergeSort ( arr , temp , left , mid ) ; inv_count += _mergeSort ( arr , temp , mid + 1 , right ) ;","inv_count = _mergeSort ( arr , temp , left , mid ) NEW_LINE inv_count += _mergeSort ( arr , temp , mid + 1 , right ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_066740,11781,11781-Java-5,11781-Python-5,Java,Python,for ( int i = 0 ; i < str . length ( ) ; i ++ ) ++ freq [ str . charAt ( i ) - ' a ' ] ;,for i in range ( len ( string ) ) : NEW_LINE INDENT freq [ ord ( string [ i ] ) - ord ( ' a ' ) ] += 1 NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_043721,4918,4918-Java-7,4918-Python-7,Java,Python,"int i = 0 , j = 1 , k = 2 ;",i = 0 NEW_LINE j = 1 NEW_LINE k = 2 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_033408,2340,2340-Java-6,2340-Python-6,Java,Python,int ans = 0 ;,ans = 0 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_001878,,10089-Java-10,9006-Python-6,Java,Python,maxDiff += arr . get ( i ) ; },"if __name__ == "" _ _ main _ _ "" : NEW_LINE INDENT n = 4 NEW_LINE AreaFactor ( n ) NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,10089,9006
TRAIN_NEG_001962,,9837-Java-16,3426-Python-9,Java,Python,"int A = 130246 , B = 450164 ;",checkHex ( s ) NEW_LINE,0,negative,train,XLCoST_constructed,0,9837,3426
TRAIN_POS_013127,172,172-Java-1,172-Python-1,Java,Python,"class GFG { static int sum = 0 , max_level = Integer . MIN_VALUE ; static class Node { int d ; Node l ; Node r ; } ;",sum = [ 0 ] NEW_LINE max_level = [ - ( 2 ** 32 ) ] NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_033933,2504,2504-Java-11,2504-Python-11,Java,Python,newNode . next = ptr . next ; ptr . next = newNode ; },newNode . next = ptr . next NEW_LINE ptr . next = newNode NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_064780,11181,11181-Java-7,11181-Python-7,Java,Python,sum += fact [ d ] ;,sum += fact [ d ] NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_016161,21,21-Java-9,21-Python-9,Java,Python,"INT preIndex = new INT ( 0 ) ; findPostOrderUtil ( pre , n , Integer . MIN_VALUE , Integer . MAX_VALUE , preIndex ) ; }","preIndex = [ 0 ] NEW_LINE findPostOrderUtil ( pre , n , INT_MIN , INT_MAX , preIndex ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_001445,,6728-Java-7,1572-Python-2,Java,Python,if ( j == 0 ) dp [ i ] [ j ] = dp [ i - 1 ] [ j + 1 ] ;,MAX = 1000 NEW_LINE,0,negative,train,XLCoST_constructed,0,6728,1572
TRAIN_NEG_000082,,3134-Java-5,11129-Python-2,Java,Python,int max_so_far = 0 ;,def find_numbers ( N ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,3134,11129
TRAIN_NEG_000467,,10733-Java-3,9126-Python-14,Java,Python,while ( n > 0 ) { m = n % 10 ; sum = sum + m ; n = n / 10 ; },"def findPosition ( P , Q , R , D ) : NEW_LINE",0,negative,train,XLCoST_constructed,0,10733,9126
TRAIN_NEG_002234,,4419-Java-4,3233-Python-6,Java,Python,else if ( month2 . compareTo ( month1 ) > 0 ) return - 1 ; else if ( month2 . compareTo ( month1 ) < 0 ) return 1 ;,mid = left + ( right - left ) // 2 NEW_LINE t = ( mid * ( mid + 1 ) ) // 2 NEW_LINE,0,negative,train,XLCoST_constructed,0,4419,3233
TRAIN_NEG_001024,,5065-Java-2,5606-Python-17,Java,Python,"static int printNumber ( int N , int K , int M ) {","def comp ( a , b ) : NEW_LINE INDENT if ( len ( a ) == len ( b ) ) : NEW_LINE INDENT if a < b : NEW_LINE INDENT return True NEW_LINE DEDENT DEDENT else : NEW_LINE INDENT return len ( a ) < len ( b ) NEW_LINE DEDENT DEDENT",0,negative,train,XLCoST_constructed,0,5065,5606
TRAIN_POS_014595,11846,11846-Java-3,11846-Python-3,Java,Python,"int time1 = Length / Speed1 ; int time2 = Length / Speed2 ; result1 = __gcd ( time1 , time2 ) ;","time1 = Length // Speed1 NEW_LINE time2 = Length // Speed2 NEW_LINE result1 = gcd ( time1 , time2 ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_001711,,8822-Java-6,11043-Python-1,Java,Python,else return 0 ; },"from math import ceil , sqrt NEW_LINE",0,negative,train,XLCoST_constructed,0,8822,11043
TRAIN_POS_032599,2163,2163-Java-7,2163-Python-7,Java,Python,"mn = min ( mn , arr [ j ] ) ; mx = max ( mx , arr [ j ] ) ;","mn = min ( mn , arr [ j ] ) NEW_LINE mx = max ( mx , arr [ j ] ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_025097,10574,10574-Java-6,10574-Python-6,Java,Python,HexaDecimaltoBCD ( s ) ; } },HexaDecimaltoBCD ( str ) NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_040802,3949,3949-Java-3,3949-Python-3,Java,Python,int res = 0 ;,res = 0 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_000929,,8051-Java-8,5691-Python-2,Java,Python,"int sum = left [ i - 1 ] + right [ i + 1 ] ; if ( sum < cnt_one ) max_cnt = Math . max ( max_cnt , sum + 1 ) ; else max_cnt = Math . max ( max_cnt , sum ) ; } } return max_cnt ; }","def sizeSubSet ( a , k , n ) : NEW_LINE",0,negative,train,XLCoST_constructed,0,8051,5691
TRAIN_NEG_002422,,9885-Java-1,12161-Python-2,Java,Python,import java . io . * ; class GFG { final static int mod = 1000000007 ;,"def nthTerm ( n ) : NEW_LINE INDENT return 2 * pow ( n , 2 ) - n - 1 NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,9885,12161
TRAIN_NEG_000217,,9837-Java-16,10691-Python-3,Java,Python,"int A = 130246 , B = 450164 ;",NUM = str ( number ) ; NEW_LINE size = len ( NUM ) ; NEW_LINE,0,negative,train,XLCoST_constructed,0,9837,10691
TRAIN_NEG_000815,,6642-Java-9,3069-Python-6,Java,Python,for ( val = maxLimit ; val >= 0 ; val -- ) { if ( dp [ n - 1 ] [ val ] == 1 ) { return val ; } },"for i in range ( N - 1 , - 1 , - 1 ) : NEW_LINE INDENT if ( i == N - 1 ) : NEW_LINE INDENT suffix [ i ] [ 0 ] = arr [ i ] NEW_LINE suffix [ i ] [ 1 ] = arr [ i ] NEW_LINE DEDENT else : NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,6642,3069
TRAIN_POS_040789,3946,3946-Java-1,3946-Python-1,Java,Python,import java . io . * ; class GFG { static int N = 4 ; static int M = 4 ;,"N , M = 4 , 4 NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_001448,,4527-Java-7,12779-Python-3,Java,Python,while ( ptr1 < ptr2 ) {,sum = sum + int ( i ) ** length NEW_LINE,0,negative,train,XLCoST_constructed,0,4527,12779
TRAIN_NEG_002889,,7833-Java-7,4304-Python-2,Java,Python,for ( int i = 0 ; i < freq [ 1 ] ; i ++ ) num += '1' ;,def findSubsets ( arr ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,7833,4304
TRAIN_POS_044655,5121,5121-Java-1,5121-Python-1,Java,Python,import java . io . * ; import java . util . * ; class GFG {,import math NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002143,,3523-Java-8,4077-Python-6,Java,Python,for ( int i = 0 ; i < n - 1 ; i ++ ) {,if ( cnt1 == 1 ) : NEW_LINE INDENT return cnt2 NEW_LINE DEDENT if ( cnt1 > 1 ) : NEW_LINE INDENT return cnt1 * ( cnt1 - 1 ) / 2 NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,3523,4077
